customer_id,total_revenue,avg_monthly_revenue,months_active,churned,contract,engagement_score,segment,segment_name
2480-EJWYP,5672.4,97.8,58,0,One year,High,3,New & Unstable
2480-JZOSN,20.65,20.65,1,0,Month-to-month,Low,0,Champions
2480-SQIOB,179.2,44.8,4,0,Month-to-month,Medium,0,Champions
2481-SBOYW,1525.0,25.0,61,0,Two year,Low,2,Price-Sensitive
2482-CZGBB,700.0,70.0,10,1,Month-to-month,Medium,1,At-Risk Loyalists
2483-XSSMZ,1866.15,47.85,39,0,One year,Medium,2,Price-Sensitive
2484-DGXPZ,606.0500000000001,19.55,31,1,Month-to-month,Low,0,Champions
2485-ITVKB,70.2,35.1,2,1,Month-to-month,Low,0,Champions
2486-WYVVE,2458.2999999999997,79.3,31,0,One year,High,1,At-Risk Loyalists
2495-INZWQ,178.2,44.55,4,1,Month-to-month,Medium,0,Champions
2495-KZNFB,2991.4500000000003,90.65,33,0,Month-to-month,High,1,At-Risk Loyalists
2495-TTHBQ,81.6,20.4,4,0,One year,Low,0,Champions
2498-XLDZR,2355.2,73.6,32,0,Two year,High,1,At-Risk Loyalists
2499-AJYUA,7977.599999999999,110.8,72,0,Two year,High,3,New & Unstable
2501-XWWTZ,772.2,70.2,11,0,Month-to-month,High,1,At-Risk Loyalists
2504-DSHIH,1996.3999999999999,86.8,23,0,Month-to-month,High,1,At-Risk Loyalists
2506-CLAKW,588.9000000000001,98.15000000000002,6,1,Month-to-month,High,1,At-Risk Loyalists
2506-TNFCO,69.55,69.55,1,1,Month-to-month,Medium,1,At-Risk Loyalists
2507-QZPQS,1435.5,95.7,15,0,Month-to-month,High,1,At-Risk Loyalists
2509-TFPJU,1854.0,25.75,72,0,Two year,Low,2,Price-Sensitive
2511-ALLCS,850.5,24.3,35,0,Two year,Low,2,Price-Sensitive
2511-MORQY,2745.0,54.9,50,0,One year,Medium,2,Price-Sensitive
2514-GINMM,79.5,79.5,1,1,Month-to-month,High,1,At-Risk Loyalists
2516-VQRRV,150.9,75.45,2,1,Month-to-month,High,1,At-Risk Loyalists
2516-XSJKX,3216.4500000000003,78.45,41,0,Two year,High,1,At-Risk Loyalists
2519-ERQOJ,1801.8,54.6,33,0,Month-to-month,Medium,2,Price-Sensitive
2519-FAKOD,3771.5,99.25,38,1,Month-to-month,High,3,New & Unstable
2519-LBNQL,6261.0,104.35,60,0,One year,High,3,New & Unstable
2519-TWKFS,1377.5,55.1,25,0,One year,Medium,1,At-Risk Loyalists
2521-NPUZR,7070.0,101.0,70,0,Two year,High,3,New & Unstable
2522-AHJXR,6567.0,109.45,60,0,Month-to-month,High,3,New & Unstable
2522-WLNSF,2182.8,64.2,34,0,One year,Medium,1,At-Risk Loyalists
2523-EWWZL,2054.7,76.1,27,0,Month-to-month,High,1,At-Risk Loyalists
2525-GVKQU,1236.0,20.6,60,0,Two year,Low,2,Price-Sensitive
2528-HFYZX,1299.65,76.45,17,1,Month-to-month,High,1,At-Risk Loyalists
2530-ENDWQ,6652.7,93.7,71,1,Two year,High,3,New & Unstable
2530-FMFXO,5779.2,103.2,56,0,Two year,High,3,New & Unstable
2533-QVMSK,5740.099999999999,94.1,61,1,Two year,High,3,New & Unstable
2533-TIBIX,453.0,30.2,15,0,Month-to-month,Low,0,Champions
2535-PBCGC,4518.5,64.55,70,0,Two year,Medium,3,New & Unstable
2538-OIMXF,24.7,24.7,1,0,Month-to-month,Low,0,Champions
2541-YGPKE,2675.4,63.7,42,0,One year,Medium,2,Price-Sensitive
2542-HYGIQ,19.95,19.95,1,0,Month-to-month,Low,0,Champions
2545-EBUPK,168.1,84.05,2,0,Month-to-month,High,1,At-Risk Loyalists
2545-LXYVJ,1490.3999999999999,20.7,72,0,Two year,Low,2,Price-Sensitive
2546-KZAAT,3920.8,75.4,52,0,One year,High,3,New & Unstable
2550-AEVRU,3046.65,53.45,57,0,One year,Medium,2,Price-Sensitive
2550-QHZGP,136.5,19.5,7,0,One year,Low,0,Champions
2558-BUOZZ,4455.599999999999,94.79999999999998,47,0,One year,High,3,New & Unstable
2560-PPCHE,6828.25,105.05,65,0,One year,High,3,New & Unstable
2560-QTSBS,1677.6000000000001,23.3,72,0,One year,Low,2,Price-Sensitive
2560-WBWXF,1642.1999999999998,24.15,68,0,Two year,Low,2,Price-Sensitive
2565-JSLRY,24.05,24.05,1,1,Month-to-month,Low,0,Champions
2568-BRGYX,280.8,70.2,4,1,Month-to-month,High,1,At-Risk Loyalists
2568-OIADY,3681.5,99.5,37,1,Month-to-month,High,3,New & Unstable
2569-WGERO,1522.8,21.15,72,0,Two year,Low,2,Price-Sensitive
2573-GYRUU,4370.4,91.05,48,0,Month-to-month,High,3,New & Unstable
2575-GFSOE,483.0,69.0,7,1,Month-to-month,Medium,1,At-Risk Loyalists
2576-HXMPA,19.55,19.55,1,0,Month-to-month,Low,0,Champions
2577-GVSIL,2570.75,73.45,35,0,One year,High,1,At-Risk Loyalists
2578-JQPHZ,4404.4,100.1,44,0,Two year,High,3,New & Unstable
2580-ASVVY,1679.8,45.4,37,0,Two year,Medium,2,Price-Sensitive
2580-ATZSQ,3987.75,61.35,65,0,One year,Medium,3,New & Unstable
2581-VKIRT,3864.5,65.5,59,0,One year,Medium,3,New & Unstable
2582-FFFZR,1113.2,50.6,22,0,Month-to-month,Medium,0,Champions
2585-KTFRE,70.45,70.45,1,0,Month-to-month,High,1,At-Risk Loyalists
2586-CWXVV,1641.6,30.4,54,0,Month-to-month,Low,2,Price-Sensitive
2587-EKXTS,4906.0,111.5,44,0,Month-to-month,High,3,New & Unstable
2587-YNLES,120.60000000000001,20.1,6,0,Two year,Low,0,Champions
2589-AYCRP,987.5,19.75,50,0,One year,Low,2,Price-Sensitive
2592-HODOV,250.9,19.3,13,0,One year,Low,0,Champions
2592-SEIFQ,74.25,24.75,3,1,Month-to-month,Low,0,Champions
2592-YKDIF,20.35,20.35,1,0,Month-to-month,Low,0,Champions
2595-KIWPV,531.9,19.7,27,0,Two year,Low,0,Champions
2599-CIPQE,7760.3,109.3,71,0,Two year,High,3,New & Unstable
2599-CZABP,624.4,44.6,14,0,One year,Medium,0,Champions
2603-HVKCG,3143.4,101.4,31,0,Month-to-month,High,1,At-Risk Loyalists
2604-IJPDU,1931.0,96.55,20,0,Month-to-month,High,1,At-Risk Loyalists
2604-XVDAM,525.5999999999999,43.79999999999999,12,0,Month-to-month,Medium,0,Champions
2606-PKWJB,1610.0,40.25,40,0,One year,Medium,2,Price-Sensitive
2606-RMDHZ,183.0,30.5,6,1,Month-to-month,Low,0,Champions
2607-DHDAK,1425.6000000000001,19.8,72,0,Two year,Low,2,Price-Sensitive
2607-FBDFF,49.0,49.0,1,0,Month-to-month,Medium,0,Champions
2608-BHKFN,280.2,70.05,4,1,Month-to-month,High,1,At-Risk Loyalists
2609-IAICY,77.15,77.15,1,1,Month-to-month,High,1,At-Risk Loyalists
2612-PHGOX,4870.4,76.1,64,0,Two year,High,3,New & Unstable
2612-RANWT,1201.8000000000002,100.15000000000002,12,1,Month-to-month,High,1,At-Risk Loyalists
2612-RRIDN,324.0,81.0,4,1,Month-to-month,High,1,At-Risk Loyalists
2615-YVMYX,7632.5,107.5,71,0,Month-to-month,High,3,New & Unstable
2616-FLVQC,1251.2,19.55,64,0,Two year,Low,2,Price-Sensitive
2616-UUTFK,2400.75,72.75,33,0,Month-to-month,High,1,At-Risk Loyalists
2619-WFQWU,70.15,70.15,1,1,Month-to-month,High,1,At-Risk Loyalists
2621-UDNLU,62.550000000000004,20.85,3,0,Month-to-month,Low,0,Champions
2623-DRYAM,7122.5,101.75,70,0,One year,High,3,New & Unstable
2625-TRCZQ,2532.15,49.65,51,0,Month-to-month,Medium,2,Price-Sensitive
2626-URJFX,203.6,50.9,4,1,Month-to-month,Medium,0,Champions
2626-VEEWG,1299.8,19.4,67,0,Two year,Low,2,Price-Sensitive
2632-IVXVF,7599.0,111.75,68,0,Two year,High,3,New & Unstable
2632-TACXW,1466.3,23.65,62,0,Two year,Low,2,Price-Sensitive
2632-UCGVD,6603.3,100.05,66,1,Month-to-month,High,3,New & Unstable
2634-HCZGT,3182.6499999999996,60.04999999999999,53,1,One year,Medium,2,Price-Sensitive
2636-ALXXZ,69.6,69.6,1,1,Month-to-month,Medium,1,At-Risk Loyalists
2636-OHFMN,194.2,48.55,4,1,Month-to-month,Medium,0,Champions
2636-SJDOU,5395.2,84.3,64,0,One year,High,3,New & Unstable
2637-FKFSY,138.3,46.1,3,0,Month-to-month,Medium,0,Champions
2639-UGMAZ,4007.9500000000003,56.45,71,0,One year,Medium,2,Price-Sensitive
2640-LYMOV,39.3,19.65,2,0,Month-to-month,Low,0,Champions
2640-PMGFL,2146.5,79.5,27,1,Month-to-month,High,1,At-Risk Loyalists
2642-DTVCO,765.4499999999999,85.05,9,1,Month-to-month,High,1,At-Risk Loyalists
2642-MAWLJ,729.0,20.25,36,0,Two year,Low,2,Price-Sensitive
2645-QTLMB,659.75,94.25,7,1,Month-to-month,High,1,At-Risk Loyalists
2649-HWLYB,4949.75,76.15,65,0,Two year,High,3,New & Unstable
2650-GYRYL,641.85,19.45,33,0,One year,Low,0,Champions
2651-ZCBXV,5832.0,108.0,54,0,Two year,High,3,New & Unstable
2654-VBVPB,19.9,19.9,1,0,Month-to-month,Low,0,Champions
2656-FMOKZ,1116.75,74.45,15,1,Month-to-month,High,1,At-Risk Loyalists
2656-TABEH,400.8,100.2,4,1,Month-to-month,High,1,At-Risk Loyalists
2657-ALMWY,2208.7000000000003,84.95000000000002,26,1,Month-to-month,High,1,At-Risk Loyalists
2657-VPXTA,888.5,88.85,10,0,Month-to-month,High,1,At-Risk Loyalists
2659-VXMWZ,7457.099999999999,111.3,67,1,One year,High,3,New & Unstable
2660-EMUBI,953.5,95.35,10,1,Month-to-month,High,1,At-Risk Loyalists
2661-GKBTK,4617.0,76.95,60,0,Two year,High,3,New & Unstable
2662-NNTDK,1612.0,24.8,65,0,One year,Low,2,Price-Sensitive
2664-XJZNO,7552.8,104.9,72,0,Two year,High,3,New & Unstable
2665-NPTGL,2550.6,98.1,26,0,Month-to-month,High,1,At-Risk Loyalists
2667-WYLWJ,158.0,19.75,8,1,One year,Low,0,Champions
2668-TZSPS,20.45,20.45,1,0,Month-to-month,Low,0,Champions
2669-OIDSD,4802.4,100.05,48,0,Month-to-month,High,3,New & Unstable
2669-QVCRG,3333.2999999999997,81.3,41,0,Month-to-month,High,3,New & Unstable
2672-DZUOY,25.15,25.15,1,1,Month-to-month,Low,0,Champions
2672-HUYVI,546.5999999999999,91.09999999999998,6,1,Month-to-month,High,1,At-Risk Loyalists
2672-OJQZP,44.75,44.75,1,0,Month-to-month,Medium,0,Champions
2672-TGEFF,3285.6,88.8,37,0,Month-to-month,High,1,At-Risk Loyalists
2673-CXQEU,6188.0,110.5,56,0,One year,High,3,New & Unstable
2673-ZALNP,139.29999999999998,19.9,7,0,One year,Low,0,Champions
2674-MIAHT,321.2,80.3,4,0,Month-to-month,High,1,At-Risk Loyalists
2674-MLXMN,7075.150000000001,99.65,71,0,Month-to-month,High,3,New & Unstable
2675-DHUTR,5736.200000000001,98.9,58,0,Month-to-month,High,3,New & Unstable
2675-IJRGJ,1041.4499999999998,19.649999999999995,53,0,Two year,Low,2,Price-Sensitive
2675-OTVVJ,2772.9500000000003,89.45,31,0,Month-to-month,High,1,At-Risk Loyalists
2676-ISHSF,20.3,20.3,1,0,Month-to-month,Low,0,Champions
2676-OXPPQ,334.20000000000005,55.70000000000001,6,0,Month-to-month,Medium,0,Champions
2676-SSLTO,3241.3500000000004,66.15,49,0,Two year,Medium,2,Price-Sensitive
2680-XKKNJ,465.6,58.2,8,0,One year,Medium,0,Champions
2682-KEVRP,441.1,20.05,22,0,One year,Low,0,Champions
2683-BPJSO,2449.05,84.45,29,1,Month-to-month,High,1,At-Risk Loyalists
2683-JXWQQ,2049.6,33.6,61,0,Month-to-month,Low,2,Price-Sensitive
2684-EIWEO,2751.0,91.7,30,1,Month-to-month,High,1,At-Risk Loyalists
2685-SREOM,2227.5,89.1,25,1,Month-to-month,High,1,At-Risk Loyalists
2688-BHGOG,715.9499999999999,79.55,9,0,Month-to-month,High,1,At-Risk Loyalists
2690-DVRVK,102.75,20.55,5,0,One year,Low,0,Champions
2691-NZETQ,768.15,85.35,9,1,Month-to-month,High,1,At-Risk Loyalists
2692-AQCPF,7023.25,108.05,65,0,One year,High,3,New & Unstable
2692-BUCFV,2942.05,101.45,29,0,Month-to-month,High,1,At-Risk Loyalists
2692-PFYTJ,25.75,25.75,1,0,Month-to-month,Low,0,Champions
2694-CIUMO,954.5999999999999,79.55,12,0,Month-to-month,High,1,At-Risk Loyalists
2696-ECXKC,5549.5,100.9,55,0,One year,High,3,New & Unstable
2696-NARTR,812.3499999999999,73.85,11,1,Month-to-month,High,1,At-Risk Loyalists
2696-RZVZW,1703.4,25.05,68,0,Two year,Low,2,Price-Sensitive
2697-NQBPF,3581.8999999999996,105.35,34,0,Month-to-month,High,3,New & Unstable
2700-LUEVA,20.75,20.75,1,0,Month-to-month,Low,0,Champions
2703-AMTUL,1931.3999999999999,53.65,36,0,One year,Medium,2,Price-Sensitive
2706-QZIHY,378.0,25.2,15,0,Two year,Low,0,Champions
2709-UQGNP,516.5,51.65,10,0,Month-to-month,Medium,0,Champions
2710-WYVXG,213.29999999999998,71.1,3,0,Two year,High,1,At-Risk Loyalists
2712-SYWAY,25.7,25.7,1,0,Month-to-month,Low,0,Champions
2716-GFZOR,3702.2999999999997,86.1,43,0,Month-to-month,High,3,New & Unstable
2717-HVIZY,160.4,20.05,8,0,Month-to-month,Low,0,Champions
2718-GAXQD,184.0,46.0,4,1,Month-to-month,Medium,0,Champions
2718-YSKCS,1391.6000000000001,19.6,71,0,Two year,Low,2,Price-Sensitive
2719-BDAQO,1595.4499999999998,93.85,17,1,Month-to-month,High,1,At-Risk Loyalists
2720-FVBQP,293.70000000000005,48.95000000000001,6,0,Month-to-month,Medium,0,Champions
2720-WGKHP,188.0,94.0,2,1,Month-to-month,High,1,At-Risk Loyalists
2722-JMONI,49.55,49.55,1,1,Month-to-month,Medium,0,Champions
2722-VOJQL,6761.6,105.65,64,1,One year,High,3,New & Unstable
2724-FJDYW,2139.15,54.85,39,0,One year,Medium,2,Price-Sensitive
2725-IWWBA,2617.4,56.9,46,0,One year,Medium,2,Price-Sensitive
2725-KXXWT,90.75,90.75,1,1,Month-to-month,High,1,At-Risk Loyalists
2725-TTRIQ,6062.400000000001,84.2,72,0,Two year,High,3,New & Unstable
2729-VNVAP,653.4,19.8,33,0,Two year,Low,0,Champions
2731-GJRDG,3505.6,109.55,32,0,One year,High,1,At-Risk Loyalists
2732-ISEZX,102.5,20.5,5,0,Month-to-month,Low,0,Champions
2737-WFVYW,90.5,45.25,2,1,Month-to-month,Medium,0,Champions
2737-YNGYW,161.1,80.55,2,1,Month-to-month,High,1,At-Risk Loyalists
2739-CACDQ,1405.0500000000002,82.65,17,0,Month-to-month,High,1,At-Risk Loyalists
2739-CCZMB,101.75,20.35,5,0,Month-to-month,Low,0,Champions
2740-JFBOK,240.0,24.0,10,0,Month-to-month,Low,0,Champions
2740-TVLFN,50.15,50.15,1,0,Month-to-month,Medium,0,Champions
2746-DIJLO,2308.2999999999997,56.29999999999999,41,0,One year,Medium,2,Price-Sensitive
2748-MYRVK,6293.700000000001,99.9,63,1,One year,High,3,New & Unstable
2749-CTKAJ,443.29999999999995,20.15,22,0,One year,Low,0,Champions
2750-BJLSB,4873.900000000001,103.70000000000002,47,0,One year,High,3,New & Unstable
2753-JMMCV,4823.0,74.2,65,0,Two year,High,3,New & Unstable
2754-SDJRD,801.2,100.15,8,0,Month-to-month,High,1,At-Risk Loyalists
2754-VDLTR,952.0,95.2,10,1,Month-to-month,High,1,At-Risk Loyalists
2754-XBHTB,698.85,77.65,9,1,Month-to-month,High,1,At-Risk Loyalists
2758-RNWXS,3122.0,89.2,35,0,One year,High,1,At-Risk Loyalists
2761-OCIAX,149.4,74.7,2,1,Month-to-month,High,1,At-Risk Loyalists
2761-XECQW,346.8,43.35,8,0,Month-to-month,Medium,0,Champions
2770-NSVDG,698.4000000000001,29.100000000000005,24,0,Month-to-month,Low,0,Champions
2773-MADBQ,1911.6000000000001,53.1,36,0,Two year,Medium,2,Price-Sensitive
2773-OVBPK,7457.099999999999,111.3,67,0,Two year,High,3,New & Unstable
2774-LVQUS,1245.75,83.05,15,1,Month-to-month,High,1,At-Risk Loyalists
2777-PHDEI,78.05,78.05,1,1,Month-to-month,High,1,At-Risk Loyalists
2778-OCLGR,938.4000000000001,39.1,24,1,Month-to-month,Low,0,Champions
2782-JEEBU,756.0,36.0,21,0,Month-to-month,Low,0,Champions
2782-LFZVW,648.45,58.95,11,0,Month-to-month,Medium,1,At-Risk Loyalists
2786-GCDPI,5247.5,104.95,50,0,Month-to-month,High,3,New & Unstable
2788-CJQAQ,252.85,19.45,13,0,One year,Low,0,Champions
2789-CZANW,7059.2,110.3,64,0,Two year,High,3,New & Unstable
2789-HQBOU,241.04999999999998,80.35,3,0,Month-to-month,High,1,At-Risk Loyalists
2790-XUYMV,6066.95,85.45,71,0,One year,High,3,New & Unstable
2791-SFVEW,181.35,20.15,9,0,Month-to-month,Low,0,Champions
2792-LSHWX,83.4,83.4,1,0,Month-to-month,High,1,At-Risk Loyalists
2792-VPPET,61.5,20.5,3,0,Month-to-month,Low,0,Champions
2794-XIMMO,3203.8500000000004,60.45000000000001,53,1,One year,Medium,2,Price-Sensitive
2796-NNUFI,917.6999999999999,19.95,46,0,Two year,Low,2,Price-Sensitive
2796-UUZZO,5058.9,80.3,63,0,Month-to-month,High,3,New & Unstable
2798-NYLMZ,7707.05,108.55,71,0,Two year,High,3,New & Unstable
2799-ARNLO,346.75,69.35,5,0,Month-to-month,Medium,1,At-Risk Loyalists
2799-TSLAG,1644.5,25.3,65,0,Two year,Low,2,Price-Sensitive
2800-QQUSO,4212.599999999999,100.29999999999998,42,0,Month-to-month,High,3,New & Unstable
2800-VEQXM,224.25,74.75,3,0,Month-to-month,High,1,At-Risk Loyalists
2801-NISEI,1318.8000000000002,54.95000000000001,24,0,Month-to-month,Medium,1,At-Risk Loyalists
2804-ETQDK,1356.3,20.55,66,0,Two year,Low,2,Price-Sensitive
2805-AUFQN,495.0,19.8,25,0,Two year,Low,0,Champions
2805-EDJPQ,5586.0,99.75,56,0,One year,High,3,New & Unstable
2806-MLNTI,5465.2,105.1,52,0,One year,High,3,New & Unstable
2808-CHTDM,577.3000000000001,25.1,23,0,Two year,Low,0,Champions
2809-ILCYT,670.0,26.8,25,0,One year,Low,0,Champions
2809-ZMYOQ,3243.2,101.35,32,0,Month-to-month,High,1,At-Risk Loyalists
2810-FTLEM,802.4,50.15,16,1,Month-to-month,Medium,0,Champions
2811-POVEX,2034.3500000000001,88.45,23,0,Month-to-month,High,1,At-Risk Loyalists
2812-ENYMO,1418.3,54.55,26,0,One year,Medium,1,At-Risk Loyalists
2812-REYAT,982.45,20.05,49,0,One year,Low,2,Price-Sensitive
2812-SFXMJ,20.05,20.05,1,0,Month-to-month,Low,0,Champions
2815-CPTUL,351.25,70.25,5,1,Month-to-month,High,1,At-Risk Loyalists
2817-LVCPP,969.9999999999999,19.4,50,0,Two year,Low,2,Price-Sensitive
2817-NTQDO,592.15,45.55,13,1,Month-to-month,Medium,0,Champions
2819-GWENI,557.1999999999999,19.9,28,0,One year,Low,0,Champions
2821-WARNZ,953.05,19.45,49,0,One year,Low,2,Price-Sensitive
2823-LKABH,1710.8999999999999,95.05,18,0,Month-to-month,High,1,At-Risk Loyalists
2824-DXNKN,5144.400000000001,71.45,72,0,Two year,High,3,New & Unstable
2824-MYYBN,3524.25,95.25,37,0,Month-to-month,High,3,New & Unstable
2826-DXLQO,208.6,29.8,7,0,Month-to-month,Low,0,Champions
2826-UWHIS,3663.0000000000005,81.4,45,0,Month-to-month,High,3,New & Unstable
2828-SLQPF,855.0,45.0,19,0,Month-to-month,Medium,0,Champions
2829-HYVZP,574.2,19.8,29,0,One year,Low,0,Champions
2830-LEWOA,6337.900000000001,103.9,61,0,One year,High,3,New & Unstable
2831-EBWRN,183.6,45.9,4,0,Month-to-month,Medium,0,Champions
2832-KJCRD,3938.7000000000003,103.65,38,0,Month-to-month,High,3,New & Unstable
2832-SCUCO,39.8,19.9,2,0,Month-to-month,Low,0,Champions
2833-SLKDQ,45.05,45.05,1,1,Month-to-month,Medium,0,Champions
2834-JKOOW,688.5,45.9,15,0,One year,Medium,0,Champions
2834-JRTUA,7671.55,108.05,71,1,Two year,High,3,New & Unstable
2834-SPCJV,4373.2,84.1,52,1,Month-to-month,High,3,New & Unstable
2839-RFSQE,41.3,20.65,2,1,Month-to-month,Low,0,Champions
2840-XANRC,2235.6000000000004,93.15000000000002,24,1,Month-to-month,High,1,At-Risk Loyalists
2842-BCQGE,3240.0499999999997,75.35,43,0,Month-to-month,High,3,New & Unstable
2842-JTCCU,92.1,46.05,2,1,Month-to-month,Medium,0,Champions
2843-CQMEG,1192.8000000000002,49.70000000000001,24,0,Month-to-month,Medium,0,Champions
2845-AFFTX,4091.7999999999997,99.8,41,1,Month-to-month,High,3,New & Unstable
2845-HSJCY,1221.5,87.25,14,1,Month-to-month,High,1,At-Risk Loyalists
2845-KDHVX,4371.2,68.3,64,0,Two year,Medium,3,New & Unstable
2848-YXSMW,1396.8,19.4,72,0,Two year,Low,2,Price-Sensitive
2851-MMUTZ,1516.05,56.15,27,0,Month-to-month,Medium,1,At-Risk Loyalists
2851-STERV,2555.0,73.0,35,0,One year,High,1,At-Risk Loyalists
2853-CWQFQ,59.55,59.55,1,0,Month-to-month,Medium,0,Champions
2856-HYAPG,68.65,68.65,1,1,Month-to-month,Medium,1,At-Risk Loyalists
2856-NNASM,3850.65,89.55,43,1,Month-to-month,High,3,New & Unstable
2858-EIMXH,5080.049999999999,95.84999999999998,53,0,One year,High,3,New & Unstable
2858-MOFSQ,949.45,55.85,17,1,One year,Medium,1,At-Risk Loyalists
2860-RANUS,1716.0,85.8,20,1,Month-to-month,High,1,At-Risk Loyalists
2862-JVEOY,114.89999999999999,19.15,6,0,One year,Low,0,Champions
2862-PFNIK,24.7,24.7,1,0,Month-to-month,Low,0,Champions
2863-IMQDR,5468.650000000001,89.65,61,0,Two year,High,3,New & Unstable
2865-TCHJW,356.8,89.2,4,1,Month-to-month,High,1,At-Risk Loyalists
2866-IKBTM,19.55,19.55,1,0,Month-to-month,Low,0,Champions
2867-UIMSS,80.5,80.5,1,1,Month-to-month,High,1,At-Risk Loyalists
2868-LLSKM,5688.200000000001,83.65,68,0,One year,High,3,New & Unstable
2868-MZAGQ,79.25,79.25,1,1,Month-to-month,High,1,At-Risk Loyalists
2868-SNELZ,161.2,80.6,2,1,Month-to-month,High,1,At-Risk Loyalists
2869-ADAWR,4018.5,89.3,45,1,Month-to-month,High,3,New & Unstable
2873-ZLIWT,3394.0,84.85,40,1,Month-to-month,High,3,New & Unstable
2874-YXVVA,3573.3999999999996,105.1,34,0,Month-to-month,High,3,New & Unstable
2876-GZYZC,1117.3500000000001,85.95000000000002,13,0,Month-to-month,High,1,At-Risk Loyalists
2876-VBBBL,20.25,20.25,1,1,Month-to-month,Low,0,Champions
2877-VDUER,1431.5,40.9,35,0,One year,Medium,2,Price-Sensitive
2878-DHMIN,696.5,19.9,35,0,One year,Low,2,Price-Sensitive
2878-RMWXY,7390.8,102.65,72,0,Two year,High,3,New & Unstable
2880-FPNAE,148.4,74.2,2,0,Month-to-month,High,1,At-Risk Loyalists
2882-DDZPG,233.39999999999998,19.45,12,0,Month-to-month,Low,0,Champions
2882-WDTBA,5226.75,75.75,69,0,Two year,High,3,New & Unstable
2883-ILGWO,5979.3,104.9,57,0,Month-to-month,High,3,New & Unstable
2884-GBPFB,2460.5,70.3,35,1,Month-to-month,High,1,At-Risk Loyalists
2885-HIJDH,5996.1,86.9,69,0,Two year,High,3,New & Unstable
2886-KEFUM,6772.5,107.5,63,1,One year,High,3,New & Unstable
2887-JPYLU,1853.2,45.2,41,0,Month-to-month,Medium,2,Price-Sensitive
2888-ADFAO,1001.1,21.3,47,0,Two year,Low,2,Price-Sensitive
2889-FPWRM,8481.6,117.80000000000001,72,1,One year,High,3,New & Unstable
2890-WFBHU,4711.15,79.85,59,0,One year,High,3,New & Unstable
2892-GESUL,348.3,19.35,18,0,Two year,Low,0,Champions
2894-QOJRX,850.0,34.0,25,1,Month-to-month,Low,0,Champions
2896-TBNBE,3232.0,80.8,40,0,One year,High,1,At-Risk Loyalists
2897-DOVND,139.6,69.8,2,0,Month-to-month,Medium,1,At-Risk Loyalists
2898-LSJGD,1174.95,55.95,21,1,One year,Medium,1,At-Risk Loyalists
2898-MRKPI,6871.4,101.05,68,0,One year,High,3,New & Unstable
2900-PHPLN,1368.5,19.55,70,0,Two year,Low,2,Price-Sensitive
2903-YYTBW,44.55,44.55,1,0,Month-to-month,Medium,0,Champions
2904-GGUAZ,6051.599999999999,84.05,72,0,Two year,High,3,New & Unstable
2905-KFQUV,140.8,70.4,2,0,Month-to-month,High,1,At-Risk Loyalists
2907-ILJBN,226.60000000000002,20.6,11,0,One year,Low,0,Champions
2908-WGAXL,1397.2,24.95,56,0,Two year,Low,2,Price-Sensitive
2908-ZTPNF,1254.6000000000001,34.85,36,0,Month-to-month,Low,2,Price-Sensitive
2911-IJORQ,3352.2,90.6,37,0,One year,High,1,At-Risk Loyalists
2911-UREFD,2180.1,55.9,39,1,Month-to-month,Medium,2,Price-Sensitive
2911-WDXMV,1449.8999999999999,80.55,18,0,Month-to-month,High,1,At-Risk Loyalists
2916-BQZLN,1610.25,84.75,19,0,Month-to-month,High,1,At-Risk Loyalists
2919-HBCJO,306.6,76.65,4,1,Month-to-month,High,1,At-Risk Loyalists
2920-RNCEZ,69.95,69.95,1,0,Month-to-month,Medium,1,At-Risk Loyalists
2921-XWDJH,3171.1,83.45,38,0,Month-to-month,High,1,At-Risk Loyalists
2924-KHUVI,5630.8,100.55,56,0,One year,High,3,New & Unstable
2925-MXLSX,2068.5,68.95,30,0,One year,Medium,1,At-Risk Loyalists
2925-VDZHY,6386.400000000001,88.7,72,0,Two year,High,3,New & Unstable
2926-JEJJC,161.6,20.2,8,0,One year,Low,0,Champions
2927-CVULT,5514.65,104.05,53,0,Two year,High,3,New & Unstable
2927-QRRQV,4353.900000000001,94.65,46,0,One year,High,3,New & Unstable
2928-HLDBA,124.19999999999999,20.7,6,0,Month-to-month,Low,0,Champions
2929-ERCFZ,753.6,94.2,8,1,Month-to-month,High,1,At-Risk Loyalists
2929-QNSRW,5502.0,98.25,56,1,One year,High,3,New & Unstable
2930-UOTMB,2022.75,65.25,31,1,Month-to-month,Medium,1,At-Risk Loyalists
